cleaning log files...
loading spack
loading fdapde_devel environment
Eigen library found at /home/u10656115/.spack/packages/linux-cascadelake/eigen-3.4.0-hklx4lp26fdlaepysl2vcl6zyvtf5cag
compiling...
launching executable...
n_obs_per_clust: 20
n_clust:         3
N:               10
seed:            42
create directory per output
11 1
caricati dati 
creati spazi, dist and init
distanza ck:0 i:39 vale=2.17073 , best dist:1.79769e+308
distanza ck:1 i:39 vale=2.12888 , best dist:2.17073
distanza ck:2 i:39 vale=2.16729 , best dist:2.12888
distanza ck:0 i:40 vale=2.28081 , best dist:1.79769e+308
distanza ck:1 i:40 vale=2.20129 , best dist:2.28081
distanza ck:2 i:40 vale=2.1576 , best dist:2.20129
distanza ck:0 i:41 vale=2.25988 , best dist:1.79769e+308
distanza ck:1 i:41 vale=2.17972 , best dist:2.25988
distanza ck:2 i:41 vale=2.13202 , best dist:2.17972
distanza ck:0 i:42 vale=2.27718 , best dist:1.79769e+308
distanza ck:1 i:42 vale=2.20353 , best dist:2.27718
distanza ck:2 i:42 vale=2.16155 , best dist:2.20353
distanza ck:0 i:43 vale=2.2773 , best dist:1.79769e+308
distanza ck:1 i:43 vale=2.20272 , best dist:2.2773
distanza ck:2 i:43 vale=2.16046 , best dist:2.20272
distanza ck:0 i:44 vale=2.24153 , best dist:1.79769e+308
distanza ck:1 i:44 vale=2.16904 , best dist:2.24153
distanza ck:2 i:44 vale=2.13517 , best dist:2.16904
distanza ck:0 i:45 vale=2.27981 , best dist:1.79769e+308
distanza ck:1 i:45 vale=2.20271 , best dist:2.27981
distanza ck:2 i:45 vale=2.15582 , best dist:2.20271
distanza ck:0 i:46 vale=2.27722 , best dist:1.79769e+308
distanza ck:1 i:46 vale=2.19714 , best dist:2.27722
distanza ck:2 i:46 vale=2.1555 , best dist:2.19714
distanza ck:0 i:47 vale=2.29339 , best dist:1.79769e+308
distanza ck:1 i:47 vale=2.21352 , best dist:2.29339
distanza ck:2 i:47 vale=2.165 , best dist:2.21352
distanza ck:0 i:48 vale=2.23667 , best dist:1.79769e+308
distanza ck:1 i:48 vale=2.16074 , best dist:2.23667
distanza ck:2 i:48 vale=2.11763 , best dist:2.16074
distanza ck:0 i:49 vale=2.28883 , best dist:1.79769e+308
distanza ck:1 i:49 vale=2.20433 , best dist:2.28883
distanza ck:2 i:49 vale=2.15923 , best dist:2.20433
distanza ck:0 i:50 vale=2.3069 , best dist:1.79769e+308
distanza ck:1 i:50 vale=2.23115 , best dist:2.3069
distanza ck:2 i:50 vale=2.1868 , best dist:2.23115
distanza ck:0 i:51 vale=2.29456 , best dist:1.79769e+308
distanza ck:1 i:51 vale=2.2149 , best dist:2.29456
distanza ck:2 i:51 vale=2.17882 , best dist:2.2149
distanza ck:0 i:52 vale=2.27449 , best dist:1.79769e+308
distanza ck:1 i:52 vale=2.20069 , best dist:2.27449
distanza ck:2 i:52 vale=2.15915 , best dist:2.20069
distanza ck:0 i:53 vale=2.26126 , best dist:1.79769e+308
distanza ck:1 i:53 vale=2.18964 , best dist:2.26126
distanza ck:2 i:53 vale=2.14836 , best dist:2.18964
distanza ck:0 i:54 vale=2.29338 , best dist:1.79769e+308
distanza ck:1 i:54 vale=2.21316 , best dist:2.29338
distanza ck:2 i:54 vale=2.17107 , best dist:2.21316
distanza ck:0 i:55 vale=2.27478 , best dist:1.79769e+308
distanza ck:1 i:55 vale=2.19358 , best dist:2.27478
distanza ck:2 i:55 vale=2.14839 , best dist:2.19358
distanza ck:0 i:56 vale=2.25459 , best dist:1.79769e+308
distanza ck:1 i:56 vale=2.18448 , best dist:2.25459
distanza ck:2 i:56 vale=2.13856 , best dist:2.18448
distanza ck:0 i:57 vale=2.28914 , best dist:1.79769e+308
distanza ck:1 i:57 vale=2.20507 , best dist:2.28914
distanza ck:2 i:57 vale=2.16118 , best dist:2.20507
distanza ck:0 i:58 vale=2.26752 , best dist:1.79769e+308
distanza ck:1 i:58 vale=2.19349 , best dist:2.26752
distanza ck:2 i:58 vale=2.15057 , best dist:2.19349
distanza ck:0 i:59 vale=2.31021 , best dist:1.79769e+308
distanza ck:1 i:59 vale=2.23355 , best dist:2.31021
distanza ck:2 i:59 vale=2.18528 , best dist:2.23355
fine step assegnazione it1
ricalcolo centroidi come medi in it1
ricalcolati centroidi, fare smoot iter1
finito smoot centroidi e quindi fine iter1
membri ad iter1: 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 
step assegnazione it2
distanza ck:0 i:0 vale=2.14439 , best dist:1.79769e+308
distanza ck:1 i:0 vale=2.18268 , best dist:2.14439
distanza ck:2 i:0 vale=2.24926 , best dist:2.14439
distanza ck:0 i:1 vale=2.14455 , best dist:1.79769e+308
distanza ck:1 i:1 vale=2.19293 , best dist:2.14455
distanza ck:2 i:1 vale=2.26653 , best dist:2.14455
distanza ck:0 i:2 vale=2.1407 , best dist:1.79769e+308
distanza ck:1 i:2 vale=2.18338 , best dist:2.1407
distanza ck:2 i:2 vale=2.25368 , best dist:2.1407
distanza ck:0 i:3 vale=2.16435 , best dist:1.79769e+308
distanza ck:1 i:3 vale=2.20418 , best dist:2.16435
distanza ck:2 i:3 vale=2.27712 , best dist:2.16435
distanza ck:0 i:4 vale=2.16417 , best dist:1.79769e+308
distanza ck:1 i:4 vale=2.21874 , best dist:2.16417
distanza ck:2 i:4 vale=2.30139 , best dist:2.16417
distanza ck:0 i:5 vale=2.1665 , best dist:1.79769e+308
distanza ck:1 i:5 vale=2.20849 , best dist:2.1665
distanza ck:2 i:5 vale=2.27392 , best dist:2.1665
distanza ck:0 i:6 vale=2.20201 , best dist:1.79769e+308
distanza ck:1 i:6 vale=2.24863 , best dist:2.20201
distanza ck:2 i:6 vale=2.32488 , best dist:2.20201
distanza ck:0 i:7 vale=2.18482 , best dist:1.79769e+308
distanza ck:1 i:7 vale=2.22598 , best dist:2.18482
distanza ck:2 i:7 vale=2.29469 , best dist:2.18482
distanza ck:0 i:8 vale=2.14019 , best dist:1.79769e+308
distanza ck:1 i:8 vale=2.18159 , best dist:2.14019
distanza ck:2 i:8 vale=2.24865 , best dist:2.14019
distanza ck:0 i:9 vale=2.14741 , best dist:1.79769e+308
distanza ck:1 i:9 vale=2.19456 , best dist:2.14741
distanza ck:2 i:9 vale=2.27101 , best dist:2.14741
distanza ck:0 i:10 vale=2.15392 , best dist:1.79769e+308
distanza ck:1 i:10 vale=2.19007 , best dist:2.15392
distanza ck:2 i:10 vale=2.25982 , best dist:2.15392
distanza ck:0 i:11 vale=2.16387 , best dist:1.79769e+308
distanza ck:1 i:11 vale=2.20933 , best dist:2.16387
distanza ck:2 i:11 vale=2.28204 , best dist:2.16387
distanza ck:0 i:12 vale=2.16617 , best dist:1.79769e+308
distanza ck:1 i:12 vale=2.20853 , best dist:2.16617
distanza ck:2 i:12 vale=2.27991 , best dist:2.16617
distanza ck:0 i:13 vale=2.15273 , best dist:1.79769e+308
distanza ck:1 i:13 vale=2.19513 , best dist:2.15273
distanza ck:2 i:13 vale=2.26586 , best dist:2.15273
distanza ck:0 i:14 vale=2.14119 , best dist:1.79769e+308
distanza ck:1 i:14 vale=2.1888 , best dist:2.14119
distanza ck:2 i:14 vale=2.26324 , best dist:2.14119
distanza ck:0 i:15 vale=2.16125 , best dist:1.79769e+308
distanza ck:1 i:15 vale=2.19846 , best dist:2.16125
distanza ck:2 i:15 vale=2.26541 , best dist:2.16125
distanza ck:0 i:16 vale=2.15387 , best dist:1.79769e+308
distanza ck:1 i:16 vale=2.19388 , best dist:2.15387
distanza ck:2 i:16 vale=2.26337 , best dist:2.15387
distanza ck:0 i:17 vale=2.1383 , best dist:1.79769e+308
distanza ck:1 i:17 vale=2.17459 , best dist:2.1383
distanza ck:2 i:17 vale=2.2413 , best dist:2.1383
distanza ck:0 i:18 vale=2.14774 , best dist:1.79769e+308
distanza ck:1 i:18 vale=2.19028 , best dist:2.14774
distanza ck:2 i:18 vale=2.26012 , best dist:2.14774
distanza ck:0 i:19 vale=2.17897 , best dist:1.79769e+308
distanza ck:1 i:19 vale=2.21988 , best dist:2.17897
distanza ck:2 i:19 vale=2.28701 , best dist:2.17897
distanza ck:0 i:20 vale=2.21198 , best dist:1.79769e+308
distanza ck:1 i:20 vale=2.16007 , best dist:2.21198
distanza ck:2 i:20 vale=2.19833 , best dist:2.16007
distanza ck:0 i:21 vale=2.21249 , best dist:1.79769e+308
distanza ck:1 i:21 vale=2.16067 , best dist:2.21249
distanza ck:2 i:21 vale=2.19706 , best dist:2.16067
distanza ck:0 i:22 vale=2.20542 , best dist:1.79769e+308
distanza ck:1 i:22 vale=2.16681 , best dist:2.20542
distanza ck:2 i:22 vale=2.20933 , best dist:2.16681
distanza ck:0 i:23 vale=2.21363 , best dist:1.79769e+308
distanza ck:1 i:23 vale=2.17138 , best dist:2.21363
distanza ck:2 i:23 vale=2.21067 , best dist:2.17138
distanza ck:0 i:24 vale=2.18635 , best dist:1.79769e+308
distanza ck:1 i:24 vale=2.14118 , best dist:2.18635
distanza ck:2 i:24 vale=2.18716 , best dist:2.14118
distanza ck:0 i:25 vale=2.22301 , best dist:1.79769e+308
distanza ck:1 i:25 vale=2.17557 , best dist:2.22301
distanza ck:2 i:25 vale=2.21558 , best dist:2.17557
distanza ck:0 i:26 vale=2.21954 , best dist:1.79769e+308
distanza ck:1 i:26 vale=2.17334 , best dist:2.21954
distanza ck:2 i:26 vale=2.21125 , best dist:2.17334
distanza ck:0 i:27 vale=2.20115 , best dist:1.79769e+308
distanza ck:1 i:27 vale=2.15659 , best dist:2.20115
distanza ck:2 i:27 vale=2.1974 , best dist:2.15659
distanza ck:0 i:28 vale=2.19382 , best dist:1.79769e+308
distanza ck:1 i:28 vale=2.14754 , best dist:2.19382
distanza ck:2 i:28 vale=2.18929 , best dist:2.14754
distanza ck:0 i:29 vale=2.23316 , best dist:1.79769e+308
distanza ck:1 i:29 vale=2.18647 , best dist:2.23316
distanza ck:2 i:29 vale=2.22464 , best dist:2.18647
distanza ck:0 i:30 vale=2.16902 , best dist:1.79769e+308
distanza ck:1 i:30 vale=2.1247 , best dist:2.16902
distanza ck:2 i:30 vale=2.15886 , best dist:2.1247
distanza ck:0 i:31 vale=2.20755 , best dist:1.79769e+308
distanza ck:1 i:31 vale=2.16313 , best dist:2.20755
distanza ck:2 i:31 vale=2.20241 , best dist:2.16313
distanza ck:0 i:32 vale=2.18569 , best dist:1.79769e+308
distanza ck:1 i:32 vale=2.14792 , best dist:2.18569
distanza ck:2 i:32 vale=2.1924 , best dist:2.14792
distanza ck:0 i:33 vale=2.22522 , best dist:1.79769e+308
distanza ck:1 i:33 vale=2.17893 , best dist:2.22522
distanza ck:2 i:33 vale=2.21902 , best dist:2.17893
distanza ck:0 i:34 vale=2.21552 , best dist:1.79769e+308
distanza ck:1 i:34 vale=2.16188 , best dist:2.21552
distanza ck:2 i:34 vale=2.19712 , best dist:2.16188
distanza ck:0 i:35 vale=2.20631 , best dist:1.79769e+308
distanza ck:1 i:35 vale=2.1607 , best dist:2.20631
distanza ck:2 i:35 vale=2.20439 , best dist:2.1607
distanza ck:0 i:36 vale=2.21207 , best dist:1.79769e+308
distanza ck:1 i:36 vale=2.16481 , best dist:2.21207
distanza ck:2 i:36 vale=2.20118 , best dist:2.16481
distanza ck:0 i:37 vale=2.21697 , best dist:1.79769e+308
distanza ck:1 i:37 vale=2.1608 , best dist:2.21697
distanza ck:2 i:37 vale=2.19601 , best dist:2.1608
distanza ck:0 i:38 vale=2.19935 , best dist:1.79769e+308
distanza ck:1 i:38 vale=2.14664 , best dist:2.19935
distanza ck:2 i:38 vale=2.18451 , best dist:2.14664
distanza ck:0 i:39 vale=2.17073 , best dist:1.79769e+308
distanza ck:1 i:39 vale=2.12969 , best dist:2.17073
distanza ck:2 i:39 vale=2.16913 , best dist:2.12969
distanza ck:0 i:40 vale=2.28081 , best dist:1.79769e+308
distanza ck:1 i:40 vale=2.19973 , best dist:2.28081
distanza ck:2 i:40 vale=2.15773 , best dist:2.19973
distanza ck:0 i:41 vale=2.25988 , best dist:1.79769e+308
distanza ck:1 i:41 vale=2.17892 , best dist:2.25988
distanza ck:2 i:41 vale=2.13117 , best dist:2.17892
distanza ck:0 i:42 vale=2.27718 , best dist:1.79769e+308
distanza ck:1 i:42 vale=2.20283 , best dist:2.27718
distanza ck:2 i:42 vale=2.16087 , best dist:2.20283
distanza ck:0 i:43 vale=2.2773 , best dist:1.79769e+308
distanza ck:1 i:43 vale=2.20259 , best dist:2.2773
distanza ck:2 i:43 vale=2.15919 , best dist:2.20259
distanza ck:0 i:44 vale=2.24153 , best dist:1.79769e+308
distanza ck:1 i:44 vale=2.1679 , best dist:2.24153
distanza ck:2 i:44 vale=2.13536 , best dist:2.1679
distanza ck:0 i:45 vale=2.27981 , best dist:1.79769e+308
distanza ck:1 i:45 vale=2.20168 , best dist:2.27981
distanza ck:2 i:45 vale=2.15523 , best dist:2.20168
distanza ck:0 i:46 vale=2.27722 , best dist:1.79769e+308
distanza ck:1 i:46 vale=2.19657 , best dist:2.27722
distanza ck:2 i:46 vale=2.15472 , best dist:2.19657
distanza ck:0 i:47 vale=2.29339 , best dist:1.79769e+308
distanza ck:1 i:47 vale=2.21308 , best dist:2.29339
distanza ck:2 i:47 vale=2.16374 , best dist:2.21308
distanza ck:0 i:48 vale=2.23667 , best dist:1.79769e+308
distanza ck:1 i:48 vale=2.16024 , best dist:2.23667
distanza ck:2 i:48 vale=2.11672 , best dist:2.16024
distanza ck:0 i:49 vale=2.28883 , best dist:1.79769e+308
distanza ck:1 i:49 vale=2.20361 , best dist:2.28883
distanza ck:2 i:49 vale=2.15843 , best dist:2.20361
distanza ck:0 i:50 vale=2.3069 , best dist:1.79769e+308
distanza ck:1 i:50 vale=2.23132 , best dist:2.3069
distanza ck:2 i:50 vale=2.18512 , best dist:2.23132
distanza ck:0 i:51 vale=2.29456 , best dist:1.79769e+308
distanza ck:1 i:51 vale=2.2153 , best dist:2.29456
distanza ck:2 i:51 vale=2.17732 , best dist:2.2153
distanza ck:0 i:52 vale=2.27449 , best dist:1.79769e+308
distanza ck:1 i:52 vale=2.2004 , best dist:2.27449
distanza ck:2 i:52 vale=2.15808 , best dist:2.2004
distanza ck:0 i:53 vale=2.26126 , best dist:1.79769e+308
distanza ck:1 i:53 vale=2.18897 , best dist:2.26126
distanza ck:2 i:53 vale=2.1477 , best dist:2.18897
distanza ck:0 i:54 vale=2.29338 , best dist:1.79769e+308
distanza ck:1 i:54 vale=2.21305 , best dist:2.29338
distanza ck:2 i:54 vale=2.16979 , best dist:2.21305
distanza ck:0 i:55 vale=2.27478 , best dist:1.79769e+308
distanza ck:1 i:55 vale=2.19319 , best dist:2.27478
distanza ck:2 i:55 vale=2.14726 , best dist:2.19319
distanza ck:0 i:56 vale=2.25459 , best dist:1.79769e+308
distanza ck:1 i:56 vale=2.18398 , best dist:2.25459
distanza ck:2 i:56 vale=2.13749 , best dist:2.18398
distanza ck:0 i:57 vale=2.28914 , best dist:1.79769e+308
distanza ck:1 i:57 vale=2.20474 , best dist:2.28914
distanza ck:2 i:57 vale=2.16004 , best dist:2.20474
distanza ck:0 i:58 vale=2.26752 , best dist:1.79769e+308
distanza ck:1 i:58 vale=2.19308 , best dist:2.26752
distanza ck:2 i:58 vale=2.14955 , best dist:2.19308
distanza ck:0 i:59 vale=2.31021 , best dist:1.79769e+308
distanza ck:1 i:59 vale=2.23313 , best dist:2.31021
distanza ck:2 i:59 vale=2.184 , best dist:2.23313
fine step assegnazione it2
2d_st_regk/vicini_5: kmeans execution completed in 2 iterations (max=25), time (reg-kmeans jb, distnza ST no Kron):306.605s
regolarizza centroidi iniziali
step assegnazione it0
distanza ck:0 i:0 vale=1.8895 , best dist:1.79769e+308
distanza ck:1 i:0 vale=2.26902 , best dist:1.8895
distanza ck:2 i:0 vale=2.32452 , best dist:1.8895
distanza ck:0 i:1 vale=2.25042 , best dist:1.79769e+308
distanza ck:1 i:1 vale=2.2628 , best dist:2.25042
distanza ck:2 i:1 vale=2.30869 , best dist:2.25042
distanza ck:0 i:2 vale=2.22817 , best dist:1.79769e+308
distanza ck:1 i:2 vale=2.25278 , best dist:2.22817
distanza ck:2 i:2 vale=2.31285 , best dist:2.22817
distanza ck:0 i:3 vale=2.24967 , best dist:1.79769e+308
distanza ck:1 i:3 vale=2.25326 , best dist:2.24967
distanza ck:2 i:3 vale=2.31642 , best dist:2.24967
distanza ck:0 i:4 vale=2.24262 , best dist:1.79769e+308
distanza ck:1 i:4 vale=2.26307 , best dist:2.24262
distanza ck:2 i:4 vale=2.31781 , best dist:2.24262
distanza ck:0 i:5 vale=2.24431 , best dist:1.79769e+308
distanza ck:1 i:5 vale=2.24274 , best dist:2.24431
distanza ck:2 i:5 vale=2.31085 , best dist:2.24274
distanza ck:0 i:6 vale=2.23733 , best dist:1.79769e+308
distanza ck:1 i:6 vale=2.25497 , best dist:2.23733
distanza ck:2 i:6 vale=2.32318 , best dist:2.23733
distanza ck:0 i:7 vale=2.25572 , best dist:1.79769e+308
distanza ck:1 i:7 vale=2.28772 , best dist:2.25572
distanza ck:2 i:7 vale=2.35653 , best dist:2.25572
distanza ck:0 i:8 vale=2.25337 , best dist:1.79769e+308
distanza ck:1 i:8 vale=2.26525 , best dist:2.25337
distanza ck:2 i:8 vale=2.30783 , best dist:2.25337
distanza ck:0 i:9 vale=2.23687 , best dist:1.79769e+308
distanza ck:1 i:9 vale=2.25218 , best dist:2.23687
distanza ck:2 i:9 vale=2.32504 , best dist:2.23687
distanza ck:0 i:10 vale=2.26073 , best dist:1.79769e+308
distanza ck:1 i:10 vale=2.28486 , best dist:2.26073
distanza ck:2 i:10 vale=2.34773 , best dist:2.26073
distanza ck:0 i:11 vale=2.23059 , best dist:1.79769e+308
distanza ck:1 i:11 vale=2.24431 , best dist:2.23059
distanza ck:2 i:11 vale=2.30776 , best dist:2.23059
distanza ck:0 i:12 vale=2.23434 , best dist:1.79769e+308
distanza ck:1 i:12 vale=2.26809 , best dist:2.23434
distanza ck:2 i:12 vale=2.31672 , best dist:2.23434
distanza ck:0 i:13 vale=2.2621 , best dist:1.79769e+308
distanza ck:1 i:13 vale=2.27435 , best dist:2.2621
distanza ck:2 i:13 vale=2.33416 , best dist:2.2621
distanza ck:0 i:14 vale=2.25001 , best dist:1.79769e+308
distanza ck:1 i:14 vale=2.28758 , best dist:2.25001
distanza ck:2 i:14 vale=2.3507 , best dist:2.25001
distanza ck:0 i:15 vale=2.25398 , best dist:1.79769e+308
distanza ck:1 i:15 vale=2.28276 , best dist:2.25398
distanza ck:2 i:15 vale=2.34184 , best dist:2.25398
distanza ck:0 i:16 vale=2.25266 , best dist:1.79769e+308
distanza ck:1 i:16 vale=2.28775 , best dist:2.25266
distanza ck:2 i:16 vale=2.35294 , best dist:2.25266
distanza ck:0 i:17 vale=2.24146 , best dist:1.79769e+308
distanza ck:1 i:17 vale=2.26973 , best dist:2.24146
distanza ck:2 i:17 vale=2.33283 , best dist:2.24146
distanza ck:0 i:18 vale=2.2097 , best dist:1.79769e+308
distanza ck:1 i:18 vale=2.23512 , best dist:2.2097
distanza ck:2 i:18 vale=2.30141 , best dist:2.2097
distanza ck:0 i:19 vale=2.26143 , best dist:1.79769e+308
distanza ck:1 i:19 vale=2.29298 , best dist:2.26143
distanza ck:2 i:19 vale=2.35157 , best dist:2.26143
distanza ck:0 i:20 vale=2.28788 , best dist:1.79769e+308
distanza ck:1 i:20 vale=1.89049 , best dist:2.28788
distanza ck:2 i:20 vale=2.28048 , best dist:1.89049
distanza ck:0 i:21 vale=2.27853 , best dist:1.79769e+308
distanza ck:1 i:21 vale=2.25346 , best dist:2.27853
distanza ck:2 i:21 vale=2.28475 , best dist:2.25346
distanza ck:0 i:22 vale=2.2775 , best dist:1.79769e+308
distanza ck:1 i:22 vale=2.24333 , best dist:2.2775
distanza ck:2 i:22 vale=2.26937 , best dist:2.24333
distanza ck:0 i:23 vale=2.26913 , best dist:1.79769e+308
distanza ck:1 i:23 vale=2.24269 , best dist:2.26913
distanza ck:2 i:23 vale=2.25097 , best dist:2.24269
distanza ck:0 i:24 vale=2.27492 , best dist:1.79769e+308
distanza ck:1 i:24 vale=2.24154 , best dist:2.27492
distanza ck:2 i:24 vale=2.26709 , best dist:2.24154
distanza ck:0 i:25 vale=2.30391 , best dist:1.79769e+308
distanza ck:1 i:25 vale=2.27389 , best dist:2.30391
distanza ck:2 i:25 vale=2.29898 , best dist:2.27389
distanza ck:0 i:26 vale=2.26383 , best dist:1.79769e+308
distanza ck:1 i:26 vale=2.22306 , best dist:2.26383
distanza ck:2 i:26 vale=2.25089 , best dist:2.22306
distanza ck:0 i:27 vale=2.25539 , best dist:1.79769e+308
distanza ck:1 i:27 vale=2.20858 , best dist:2.25539
distanza ck:2 i:27 vale=2.23468 , best dist:2.20858
distanza ck:0 i:28 vale=2.2727 , best dist:1.79769e+308
distanza ck:1 i:28 vale=2.23788 , best dist:2.2727
distanza ck:2 i:28 vale=2.27185 , best dist:2.23788
distanza ck:0 i:29 vale=2.27175 , best dist:1.79769e+308
distanza ck:1 i:29 vale=2.23913 , best dist:2.27175
distanza ck:2 i:29 vale=2.2701 , best dist:2.23913
distanza ck:0 i:30 vale=2.26989 , best dist:1.79769e+308
distanza ck:1 i:30 vale=2.23468 , best dist:2.26989
distanza ck:2 i:30 vale=2.23826 , best dist:2.23468
distanza ck:0 i:31 vale=2.28283 , best dist:1.79769e+308
distanza ck:1 i:31 vale=2.22795 , best dist:2.28283
distanza ck:2 i:31 vale=2.25337 , best dist:2.22795
distanza ck:0 i:32 vale=2.31781 , best dist:1.79769e+308
distanza ck:1 i:32 vale=2.27796 , best dist:2.31781
distanza ck:2 i:32 vale=2.29474 , best dist:2.27796
distanza ck:0 i:33 vale=2.26831 , best dist:1.79769e+308
distanza ck:1 i:33 vale=2.22782 , best dist:2.26831
distanza ck:2 i:33 vale=2.2721 , best dist:2.22782
distanza ck:0 i:34 vale=2.29477 , best dist:1.79769e+308
distanza ck:1 i:34 vale=2.26235 , best dist:2.29477
distanza ck:2 i:34 vale=2.28031 , best dist:2.26235
distanza ck:0 i:35 vale=2.30884 , best dist:1.79769e+308
distanza ck:1 i:35 vale=2.27271 , best dist:2.30884
distanza ck:2 i:35 vale=2.29629 , best dist:2.27271
distanza ck:0 i:36 vale=2.26619 , best dist:1.79769e+308
distanza ck:1 i:36 vale=2.24338 , best dist:2.26619
distanza ck:2 i:36 vale=2.26044 , best dist:2.24338
distanza ck:0 i:37 vale=2.26299 , best dist:1.79769e+308
distanza ck:1 i:37 vale=2.24696 , best dist:2.26299
distanza ck:2 i:37 vale=2.26271 , best dist:2.24696
distanza ck:0 i:38 vale=2.28387 , best dist:1.79769e+308
distanza ck:1 i:38 vale=2.25171 , best dist:2.28387
distanza ck:2 i:38 vale=2.2737 , best dist:2.25171
distanza ck:0 i:39 vale=2.27597 , best dist:1.79769e+308
distanza ck:1 i:39 vale=2.2357 , best dist:2.27597
distanza ck:2 i:39 vale=2.26096 , best dist:2.2357
distanza ck:0 i:40 vale=2.35114 , best dist:1.79769e+308
distanza ck:1 i:40 vale=2.28848 , best dist:2.35114
distanza ck:2 i:40 vale=1.90841 , best dist:2.28848
distanza ck:0 i:41 vale=2.3765 , best dist:1.79769e+308
distanza ck:1 i:41 vale=2.2911 , best dist:2.3765
distanza ck:2 i:41 vale=2.28597 , best dist:2.2911
distanza ck:0 i:42 vale=2.33416 , best dist:1.79769e+308
distanza ck:1 i:42 vale=2.26485 , best dist:2.33416
distanza ck:2 i:42 vale=2.22493 , best dist:2.26485
distanza ck:0 i:43 vale=2.314 , best dist:1.79769e+308
distanza ck:1 i:43 vale=2.24996 , best dist:2.314
distanza ck:2 i:43 vale=2.21156 , best dist:2.24996
distanza ck:0 i:44 vale=2.31057 , best dist:1.79769e+308
distanza ck:1 i:44 vale=2.23377 , best dist:2.31057
distanza ck:2 i:44 vale=2.22296 , best dist:2.23377
distanza ck:0 i:45 vale=2.34757 , best dist:1.79769e+308
distanza ck:1 i:45 vale=2.25444 , best dist:2.34757
distanza ck:2 i:45 vale=2.23445 , best dist:2.25444
distanza ck:0 i:46 vale=2.33207 , best dist:1.79769e+308
distanza ck:1 i:46 vale=2.25936 , best dist:2.33207
distanza ck:2 i:46 vale=2.25387 , best dist:2.25936
distanza ck:0 i:47 vale=2.35644 , best dist:1.79769e+308
distanza ck:1 i:47 vale=2.27139 , best dist:2.35644
distanza ck:2 i:47 vale=2.24501 , best dist:2.27139
distanza ck:0 i:48 vale=2.3387 , best dist:1.79769e+308
